Row,Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,HTHG,HTAG,HTR,,,,,,,,,,,
202,F1,09/12/95,Auxerre,Monaco,1,2,A,1,1,D,,,,,,,,,,,
203,F1,09/12/95,Bordeaux,Bastia,1,3,A,0,1,A,,,,,,,,,,,
204,F1,09/12/95,Lille,St Etienne,1,1,D,1,1,D,,,,,,,,,,,
205,F1,09/12/95,Lyon,Le Havre,3,2,H,3,1,H,,,,,,,,,,,
206,F1,09/12/95,Martigues,Gueugnon,3,0,H,1,0,H,,,,,,,,,,,
207,F1,09/12/95,Metz,Cannes,0,0,D,0,0,D,,,,,,,,,,,
208,F1,09/12/95,Nice,Guingamp,2,1,H,2,0,H,,,,,,,,,,,
209,F1,09/12/95,Paris SG,Nantes,5,0,H,3,0,H,,,,,,,,,,,
210,F1,09/12/95,Rennes,Montpellier,1,1,D,1,0,H,,,,,,,,,,,
211,F1,09/12/95,Strasbourg,Lens,1,2,A,1,2,A,,,,,,,,,,,
212,F1,16/12/95,Cannes,Martigues,2,1,H,1,1,D,,,,,,,,,,,
213,F1,16/12/95,Gueugnon,Nice,1,0,H,1,0,H,,,,,,,,,,,
214,F1,16/12/95,Guingamp,Lille,0,1,A,0,1,A,,,,,,,,,,,
215,F1,16/12/95,Le Havre,Rennes,0,0,D,0,0,D,,,,,,,,,,,
216,F1,16/12/95,Lens,Auxerre,0,0,D,0,0,D,,,,,,,,,,,
217,F1,16/12/95,Monaco,Bastia,0,0,D,0,0,D,,,,,,,,,,,
218,F1,16/12/95,Nantes,Bordeaux,2,0,H,1,0,H,,,,,,,,,,,
219,F1,16/12/95,St Etienne,Paris SG,1,1,D,0,0,D,,,,,,,,,,,
220,F1,16/12/95,Strasbourg,Lyon,2,2,D,1,1,D,,,,,,,,,,,
221,F1,03/01/96,Montpellier,Metz,1,2,A,,,,,,,,,,,,,,
222,F1,09/01/96,Martigues,Monaco,0,4,A,,,,,,,,,,,,,,
223,F1,10/01/96,Auxerre,Montpellier,1,0,H,,,,,,,,,,,,,,
224,F1,10/01/96,Bastia,St Etienne,0,0,D,0,0,D,,,,,,,,,,,
225,F1,10/01/96,Bordeaux,Guingamp,2,0,H,,,,,,,,,,,,,,
226,F1,10/01/96,Lille,Cannes,0,2,A,,,,,,,,,,,,,,
227,F1,10/01/96,Lyon,Lens,0,0,D,0,0,D,,,,,,,,,,,
228,F1,10/01/96,Metz,Le Havre,2,1,H,,,,,,,,,,,,,,
229,F1,10/01/96,Paris SG,Gueugnon,1,1,D,,,,,,,,,,,,,,
230,F1,10/01/96,Rennes,Strasbourg,0,0,D,0,0,D,,,,,,,,,,,
231,F1,13/01/96,Nice,Nantes,1,0,H,,,,,,,,,,,,,,
232,F1,19/01/96,Le Havre,Paris SG,1,1,D,0,0,D,,,,,,,,,,,
233,F1,20/01/96,Cannes,Auxerre,0,1,A,0,0,D,,,,,,,,,,,
234,F1,20/01/96,Gueugnon,Bastia,1,0,H,0,0,D,,,,,,,,,,,
235,F1,20/01/96,Guingamp,St Etienne,3,0,H,1,0,H,,,,,,,,,,,
236,F1,20/01/96,Lens,Nice,0,0,D,0,0,D,,,,,,,,,,,
237,F1,20/01/96,Lyon,Rennes,2,2,D,1,2,A,,,,,,,,,,,
238,F1,20/01/96,Monaco,Bordeaux,2,0,H,0,0,D,,,,,,,,,,,
239,F1,20/01/96,Montpellier,Martigues,2,0,H,0,0,D,,,,,,,,,,,
240,F1,20/01/96,Nantes,Lille,1,2,A,1,2,A,,,,,,,,,,,
241,F1,20/01/96,Strasbourg,Metz,1,2,A,0,1,A,,,,,,,,,,,
242,F1,27/01/96,Auxerre,Le Havre,1,0,H,1,0,H,,,,,,,,,,,
243,F1,27/01/96,Bastia,Guingamp,0,1,A,0,0,D,,,,,,,,,,,
244,F1,27/01/96,Bordeaux,Gueugnon,3,1,H,0,1,A,,,,,,,,,,,
245,F1,27/01/96,Lille,Monaco,0,0,D,0,0,D,,,,,,,,,,,
246,F1,27/01/96,Martigues,Strasbourg,2,0,H,,,,,,,,,,,,,,
247,F1,27/01/96,Nice,Montpellier,1,2,A,,,,,,,,,,,,,,
248,F1,27/01/96,Paris SG,Cannes,2,1,H,1,0,H,,,,,,,,,,,
