Row,Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,,,,,,,,,,,,,,,,,,,,,
147,I2,21/12/97,Ravenna,Monza,1,1,D,,,,,,,,,,,,,,,,,,,,,
148,I2,21/12/97,Reggiana,Verona,0,1,A,,,,,,,,,,,,,,,,,,,,,
149,I2,21/12/97,Reggina,Pescara,0,0,D,,,,,,,,,,,,,,,,,,,,,
150,I2,21/12/97,Salernitana,Torino,2,1,H,,,,,,,,,,,,,,,,,,,,,
151,I2,21/12/97,Treviso,Genoa,2,1,H,,,,,,,,,,,,,,,,,,,,,
152,I2,04/01/98,Cagliari,Padova,1,0,H,,,,,,,,,,,,,,,,,,,,,
153,I2,04/01/98,F. Andria,Ravenna,0,0,D,,,,,,,,,,,,,,,,,,,,,
154,I2,04/01/98,Foggia,C. Sangro,2,0,H,,,,,,,,,,,,,,,,,,,,,
155,I2,04/01/98,Genoa,Perugia,2,0,H,,,,,,,,,,,,,,,,,,,,,
156,I2,04/01/98,Monza,Salernitana,1,1,D,,,,,,,,,,,,,,,,,,,,,
157,I2,04/01/98,Pescara,Ancona,3,2,H,,,,,,,,,,,,,,,,,,,,,
158,I2,04/01/98,Torino,Reggiana,1,0,H,,,,,,,,,,,,,,,,,,,,,
159,I2,04/01/98,Treviso,Chievo,0,0,D,,,,,,,,,,,,,,,,,,,,,
160,I2,04/01/98,Venezia,Lucchese,0,0,D,,,,,,,,,,,,,,,,,,,,,
161,I2,04/01/98,Verona,Reggina,1,1,D,,,,,,,,,,,,,,,,,,,,,
162,I2,11/01/98,Ancona,Monza,0,1,A,,,,,,,,,,,,,,,,,,,,,
163,I2,11/01/98,C. Sangro,Genoa,3,3,D,,,,,,,,,,,,,,,,,,,,,
164,I2,11/01/98,Chievo,Torino,0,2,A,,,,,,,,,,,,,,,,,,,,,
165,I2,11/01/98,Lucchese,Verona,1,0,H,,,,,,,,,,,,,,,,,,,,,
166,I2,11/01/98,Padova,Treviso,0,0,D,,,,,,,,,,,,,,,,,,,,,
167,I2,11/01/98,Perugia,Pescara,1,1,D,,,,,,,,,,,,,,,,,,,,,
168,I2,11/01/98,Ravenna,Foggia,3,1,H,,,,,,,,,,,,,,,,,,,,,
169,I2,11/01/98,Reggiana,F. Andria,1,0,H,,,,,,,,,,,,,,,,,,,,,
170,I2,11/01/98,Salernitana,Reggina,2,0,H,,,,,,,,,,,,,,,,,,,,,
171,I2,11/01/98,Venezia,Cagliari,2,2,D,,,,,,,,,,,,,,,,,,,,,
172,I2,18/01/98,Cagliari,Ancona,3,0,H,,,,,,,,,,,,,,,,,,,,,
173,I2,18/01/98,F. Andria,Venezia,1,1,D,,,,,,,,,,,,,,,,,,,,,
174,I2,18/01/98,Foggia,Salernitana,2,0,H,,,,,,,,,,,,,,,,,,,,,
175,I2,18/01/98,Genoa,Ravenna,1,0,H,,,,,,,,,,,,,,,,,,,,,
176,I2,18/01/98,Monza,Reggiana,0,0,D,,,,,,,,,,,,,,,,,,,,,
177,I2,18/01/98,Pescara,Chievo,3,1,H,,,,,,,,,,,,,,,,,,,,,
178,I2,18/01/98,Reggina,Padova,3,0,H,,,,,,,,,,,,,,,,,,,,,
179,I2,18/01/98,Torino,Perugia,0,0,D,,,,,,,,,,,,,,,,,,,,,
180,I2,18/01/98,Treviso,Lucchese,3,0,H,,,,,,,,,,,,,,,,,,,,,
181,I2,18/01/98,Verona,C. Sangro,0,0,D,,,,,,,,,,,,,,,,,,,,,
182,I2,25/01/98,Ancona,Foggia,3,2,H,,,,,,,,,,,,,,,,,,,,,
183,I2,25/01/98,C. Sangro,Treviso,0,0,D,,,,,,,,,,,,,,,,,,,,,
184,I2,25/01/98,Chievo,Cagliari,2,1,H,,,,,,,,,,,,,,,,,,,,,
185,I2,25/01/98,Lucchese,Torino,3,1,H,,,,,,,,,,,,,,,,,,,,,
186,I2,25/01/98,Padova,Genoa,1,1,D,,,,,,,,,,,,,,,,,,,,,
187,I2,25/01/98,Perugia,Monza,3,2,H,,,,,,,,,,,,,,,,,,,,,
188,I2,25/01/98,Ravenna,Verona,1,1,D,,,,,,,,,,,,,,,,,,,,,
189,I2,25/01/98,Reggiana,Pescara,1,0,H,,,,,,,,,,,,,,,,,,,,,
190,I2,25/01/98,Salernitana,F. Andria,1,1,D,,,,,,,,,,,,,,,,,,,,,
191,I2,25/01/98,Venezia,Reggina,4,0,H,,,,,,,,,,,,,,,,,,,,,
192,I2,01/02/98,C. Sangro,Padova,1,1,D,,,,,,,,,,,,,,,,,,,,,
193,I2,01/02/98,F. Andria,Perugia,1,1,D,,,,,,,,,,,,,,,,,,,,,
194,I2,01/02/98,Foggia,Reggiana,0,2,A,,,,,,,,,,,,,,,,,,,,,
195,I2,01/02/98,Genoa,Venezia,3,1,H,,,,,,,,,,,,,,,,,,,,,
